status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
5281959998_10151472263049999,"A train in Virginia carrying Republican lawmakers to a retreat crashed into a large truck, according to Amtrak.",Train Carrying Republican Lawmakers to Retreat Crashes Into Truck,link,https://www.nytimes.com/2018/01/31/us/gop-retreat-train-crash.html?smid=fb-nytimes&smtyp=cur,1/31/18 12:15,759,498,218,320,41,124,202,64,4,4
5281959998_10151471898824999,"By 1919, the Spanish flu had killed 50 million to 100 million people worldwide.","1918 Brought an Armistice, but Also a World of Death",link,https://www.nytimes.com/2018/01/30/world/europe/1918-flu-war-centennial.html?smid=fb-nytimes&smtyp=cur,1/31/18 12:05,356,24,166,227,4,52,1,70,1,1
5281959998_10151472107354999,"In this New York Times commercial, we highlight our investigative reporting on head trauma in the NFL, including the concussion policy changes spurred by our coverage. To learn more about how we hold power to account, read the stories: http://nyti.ms/2EYTumZ",Investigating Concussions in the N.F.L. | The Truth Has a Voice | The New York Times,video,https://www.facebook.com/nytimes/videos/10151472107354999/,1/31/18 11:50,390,14,56,347,24,11,0,8,0,0
5281959998_10151472197964999,,The New York Times Opinion Section,video,https://www.facebook.com/nytopinion/videos/2048550311826581/,1/31/18 11:38,42,13,0,37,1,0,3,1,0,0
5281959998_10151472193124999,"Columnists Gail Collins and Michelle Goldberg, from The New York Times Opinion Section are discussing Donald J. Trump's first State of the Union address. What do you think of his speech? Leave your questions for them in the comments, and they will respond to some.",The New York Times Opinion Section,video,https://www.facebook.com/nytopinion/videos/2048550311826581/,1/31/18 11:33,36,16,7,31,1,2,2,0,0,0
5281959998_10151472174214999,A Republican suggested arresting Dreamers who were invited to attend the State of the Union. Capitol Hill rolled its eyes.,A Congressman Suggests â€˜Dreamersâ€™ Be Arrested. Capitol Hill Rolls Its Eyes.,link,https://www.nytimes.com/2018/01/30/us/politics/dreamers-state-of-the-union.html?smid=fb-nytimes&smtyp=cur,1/31/18 11:21,1490,221,194,426,7,147,39,40,830,1
5281959998_10151472132174999,The crisis at the Los Angeles Times points to a long-time problem for Los Angeles: the absence of strong institutions to bind it together.,A Paper Tears Apart in a City That Never Quite Came Together,link,https://www.nytimes.com/2018/01/30/us/los-angeles-times.html?smid=fb-nytimes&smtyp=cur,1/31/18 11:10,301,54,45,214,5,3,6,52,19,2
5281959998_1975004502717062,President Trump's State of the Union was the second-longest in 50 years. Hereâ€™s a shorter version.,Trump's Speech in 90 Seconds,video,https://www.facebook.com/nytimes/videos/1975004502717062/,1/31/18 10:55,1504,635,140,555,42,18,547,35,304,3
5281959998_10151472078744999,"""I do believe that a woman boss has an extra responsibility to look out for the women who work for her, and to better understand how issues like these can affect them,"" Hillary Clinton said.",Clinton Says She Should Have Fired Campaign Aide Accused of Sexual Harassment,link,https://www.nytimes.com/2018/01/30/us/politics/hillary-clinton-burns-strider.html?smid=fb-nytimes&smtyp=cur,1/31/18 10:40,374,94,47,307,17,4,29,5,10,2
5281959998_10151472113994999,"Breaking News: The new head of the Centers for Disease Control and Prevention resigned after her investments, including tobacco stocks, drew criticism.","Dr. Brenda Fitzgerald, C.D.C. Director, Resigns Over Tobacco and Other Investments",link,https://www.nytimes.com/2018/01/31/health/cdc-brenda-fitzgerald-resigns.html?smid=fb-nytimes&smtyp=cur,1/31/18 10:28,3559,352,743,2151,45,424,743,28,165,3
5281959998_10151472103324999,House of Cards will introduce Diane Lane and Greg Kinnear as new characters in the showâ€™s final season as it tries to move past Kevin Spaceyâ€™s sexual misconduct scandal.,"â€˜House of Cardsâ€™ Resumes Production, With Diane Lane and Greg Kinnear",link,https://www.nytimes.com/2018/01/31/business/media/house-of-cards-diane-lane-greg-kinnear.html?smid=fb-nytimes&smtyp=cur,1/31/18 10:14,1336,160,82,1157,61,24,10,69,13,2
5281959998_10151471918924999,"The people losing Twitter followers include an array of entertainers, entrepreneurs, athletes and media figures.",Twitter Followers Vanish Amid Inquiries Into Fake Accounts,link,https://www.nytimes.com/interactive/2018/01/31/technology/social-media-bots-investigations.html?smid=fb-nytimes&smtyp=cur,1/31/18 9:55,787,39,160,525,15,33,205,5,3,1
5281959998_10151471943824999,"""I voted for him and he's the joke of the country. I don't know how, but I'm happy with him and I'm embarrassed by him at the same time,"" a man in Illinois said.",Watching Trumpâ€™s Speech: They Cheered. They Groaned. They Ate a Cake.,link,https://www.nytimes.com/2018/01/31/us/state-of-the-union-national-reaction.html?smid=fb-nytimes&smtyp=cur,1/31/18 9:25,1429,612,99,430,8,77,503,267,143,1
5281959998_10151471904589999,The identity of the man has not been previously reported.,"2nd Person of Interest Was Identified in Days After Las Vegas Shooting, Documents Show",link,https://www.nytimes.com/2018/01/30/us/las-vegas-attack-paddock-shooting.html?smid=fb-nytimes&smtyp=cur,1/31/18 8:55,263,29,52,184,9,59,1,2,6,2
5281959998_10151471978689999,"From The New York Times Opinion Section: ""There were ideas here that could make Trumpâ€™s second year more successful than the first, but there was no plan to actually enact them, no sign that Trump is prepared to build bridges where heâ€™s burned them.""",Opinion | Trump Tries for a Reset,link,https://www.nytimes.com/2018/01/31/opinion/state-union-trump-trying-reset.html?smid=fb-nytimes&smtyp=cur,1/31/18 8:40,442,237,52,230,6,6,120,9,69,2
5281959998_10151471882724999,"""Bullies may land a punch. They might leave a mark. But they have never, not once, in the history of our United States, managed to match the strength and spirit of a people united in defense of their future,"" Joe Kennedy III said.",Full Transcript and Video: Joe Kennedy Delivers Democratic Response to the State of the Union,link,https://www.nytimes.com/2018/01/31/us/politics/transcript-joe-kennedy-democratic-response.html?smid=fb-nytimes&smtyp=cur,1/31/18 8:25,13146,395,1251,10802,2212,21,95,7,5,4
5281959998_10151471961079999,"Stephanie Clifford, the former porn star known as Stormy Daniels, is not making life easy for the Donald J. Trump administration.",Stormy Daniels Is Coy on Rumored Affair With Trump,link,https://www.nytimes.com/2018/01/31/arts/television/stormy-daniels-jimmy-kimmel-denial.html?smid=fb-nytimes&smtyp=cur,1/31/18 8:10,1720,263,156,1168,78,25,434,4,7,4
5281959998_10151471945824999,"From The New York Times Opinion Section: ""If the country goes to war in North Korea, future historians will struggle to understand how we sleepwalked into Armageddon behind a man whose own cabinet considers him contemptible.""","Opinion | Trumpâ€™s Boring, Utterly Terrifying Warmongering",link,https://www.nytimes.com/2018/01/30/opinion/trump-boring-warmongering-sotu.html?smid=fb-nytimes&smtyp=cur,1/31/18 7:55,3073,237,1004,2007,13,66,30,368,587,2
5281959998_1974661489418030,In 2017 the U.S. saw some of the strongest and most expensive storms in history. Is this the new normal?,Billion-Dollar Storms,video,https://www.facebook.com/nytimes/videos/1974661489418030/,1/31/18 7:40,207,51,64,129,0,13,2,58,5,0
5281959998_10151471902399999,"""I would love to be able to bring back our country into a great form of unity. Without a major event where people pull together, that's hard to do,"" Donald J. Trump said.","Trump Can Sell an Improved Economy, but Not Himself",link,https://www.nytimes.com/2018/01/30/us/politics/president-trump-sotu.html?smid=fb-nytimes&smtyp=cur,1/31/18 7:25,658,464,70,324,7,17,159,13,137,1
5281959998_10151471926019999,Hidden in Donald J. Trump's many stories of everyday American heroes was a deeply nationalist message.,Listen to â€˜The Dailyâ€™: Trump Appeals for Unity,link,https://www.nytimes.com/2018/01/31/podcasts/the-daily/trump-sotu.html?smid=fb-nytimes&smtyp=cur,1/31/18 6:49,334,154,35,156,3,4,33,19,119,0
5281959998_10151471894579999,"The pope had repeatedly defended Bishop Juan Barros Madrid, who is accused of protecting Chile's most notorious pedophile priest.","Pope Francis, After Criticism, Sends Sex Crimes Investigator to Chile",link,https://www.nytimes.com/2018/01/30/world/europe/pope-francis-chile-abuse.html?smid=fb-nytimes&smtyp=cur,1/31/18 6:25,239,32,51,185,6,3,3,4,37,1
5281959998_10151471876224999,It was a high-profile resurfacing for a notoriously private first lady who in recent weeks has stayed largely out of sight.,"Melania Trump, Traveling Again Without Her Husband, Emerges at State of the Union",link,https://www.nytimes.com/2018/01/30/us/politics/melania-trump-state-of-the-union.html?smid=fb-nytimes&smtyp=cur,1/31/18 5:55,895,364,54,573,22,17,261,13,9,0
5281959998_10151471873659999,"Some delegates brought empty suitcases to fill with Russian goods to sell back home, and the schedule was almost evenly split between talks and meals.","As Rebels Boycott, Russia Holds a Syria Peace Conference",link,https://www.nytimes.com/2018/01/30/world/middleeast/syria-russia-sochi-talks.html?smid=fb-nytimes&smtyp=cur,1/31/18 5:25,83,16,10,65,7,1,8,0,1,1
5281959998_10151471819779999,It has been tried before.,Can Amazon and Friends Handle Health Care? Thereâ€™s Reason for Doubt,link,https://www.nytimes.com/2018/01/30/upshot/can-amazon-and-friends-handle-health-care-theres-reason-for-doubt.html?smid=fb-nytimes&smtyp=cur,1/31/18 4:55,164,34,25,139,5,8,4,3,3,2
5281959998_10151471823609999,"""This is not a dog food company thatâ€™s creating a currency,"" Kodakâ€™s chief executive said.",Kodakâ€™s Dubious Cryptocurrency Gamble,link,https://www.nytimes.com/2018/01/30/technology/kodak-blockchain-bitcoin.html?smid=fb-nytimes&smtyp=cur,1/31/18 4:25,131,14,36,101,7,7,12,1,2,1
5281959998_10151471845704999,"From The New York Times Opinion Section: ""In the place of hope, Donald J. Trump needs fear, a lot of it, to build the cult of his personality.""",Opinion | Trumpâ€™s Volk und Vaterland,link,https://www.nytimes.com/2018/01/31/opinion/trump-state-union-immigrants.html?smid=fb-nytimes&smtyp=cur,1/31/18 3:56,1013,117,312,604,4,14,14,153,221,3
5281959998_10151471812744999,The Trump administration managed the unusual feat this week of outraging both Russiaâ€™s leaders in Moscow and Russiaâ€™s biggest critics in Washington.,Trumpâ€™s Stance on Russia Sanctions Angers Both Moscow and Washington,link,https://www.nytimes.com/2018/01/30/world/europe/kremlin-russia-trump-list.html?smid=fb-nytimes&smtyp=cur,1/31/18 3:25,396,58,69,215,5,18,97,6,51,4
5281959998_10151471809479999,President Donald J. Trump sketched out an ominous view of Americaâ€™s international role.,Trump Vows a Muscular America to Confront a World of Enemies,link,https://www.nytimes.com/2018/01/30/world/asia/victor-cha-south-korea-trump.html?smid=fb-nytimes&smtyp=cur,1/31/18 2:55,299,135,37,108,9,5,31,20,125,1
5281959998_10151471802749999,It isn't always easy to know what to wear.,Norway Ski Teamâ€™s Sweater Gets Tangled in a Neo-Nazi Uproar,link,https://www.nytimes.com/2018/01/30/world/europe/norway-skiing-knitting-nazis.html?smid=fb-nytimes&smtyp=cur,1/31/18 2:25,620,144,112,415,11,86,78,20,9,1
5281959998_10151471795304999,"The ""secret memo"" has everything to do with defending President Donald J. Trump from Robert Mueller's investigation.",The Real Aim of the Secret Memo Is the Mueller Investigation,link,https://www.nytimes.com/2018/01/30/us/politics/secret-memo-mueller-russia-investigation.html?smid=fb-nytimes&smtyp=cur,1/31/18 1:55,1790,331,429,920,9,39,54,47,718,3
5281959998_10151471771539999,A fact-checking site crashed just 30 minutes in.,â€˜Gloomy.â€™ â€˜Amazing.â€™ Trumpâ€™s Speech Divides the Pundits.,link,https://www.nytimes.com/2018/01/31/business/media/trump-state-of-the-union-media.html?smid=fb-nytimes&smtyp=cur,1/31/18 1:25,682,58,66,362,21,25,255,6,11,2
5281959998_10151471743339999,We've fact-checked President Trump's first State of the Union address.,,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10151471740644999/?type=3,1/31/18 0:55,4696,477,1825,3526,43,68,380,63,613,3
5281959998_10151471749814999,"Without uttering President Trump's name, Rep. Joseph Kennedy III chastised the administration for what he said was its abandonment of the fundamental values for which the U.S. stands.",Joseph P. Kennedy III Gives Democratic Response to State of the Union,link,https://www.nytimes.com/2018/01/30/us/joseph-kennedy-democratic-response.html?smid=fb-nytimes&smtyp=cur,1/31/18 0:40,1827,97,166,1501,299,2,20,1,1,3
5281959998_10151471681049999,"Our fashion critic Vanessa Friedman writes in The New York Times Styles: Melania Trump was playing her part, but she wasnâ€™t doing it entirely as scripted.",Melania Trump and the Case of the White Pantsuit,link,https://www.nytimes.com/2018/01/30/fashion/state-of-the-union-melania-trump-white-suit-black-clothes.html?smid=fb-nytimes&smtyp=cur,1/31/18 0:25,1890,306,142,1552,91,23,200,3,19,2
5281959998_10151471677809999,"Hillary Clinton said she regretted retaining a top aide in 2008 who was accused of sexual harassment. â€œIf I had it to do again, I wouldnâ€™t.â€ù",Clinton Says She Should Have Fired Campaign Aide Accused of Sexual Harassment,link,https://www.nytimes.com/2018/01/30/us/politics/hillary-clinton-burns-strider.html?smid=fb-nytimes&smtyp=cur,1/30/18 23:55,747,367,45,557,39,11,100,6,28,6
5281959998_10151471674519999,"In his first State of the Union speech, President Trump cited his â€œextraordinary"" successes but avoided the turmoil of recent months.",Trump Issues Appeal for Unity in First State of the Union,link,https://www.nytimes.com/2018/01/30/us/politics/sotu-trump.html?smid=fb-nytimes&smtyp=cur,1/30/18 23:42,1041,360,47,198,9,8,609,13,201,3
5281959998_10151471669774999,"Frank Bruni writes in The New York Times Opinion Section: ""The distance between Trump when heâ€™s controlled and when heâ€™s unbound makes a speech like his State of the Union an especially hollow charade.""",Opinion | The Fictitious State of Trumpâ€™s Fantastical Union,link,https://www.nytimes.com/2018/01/30/opinion/trump-state-union-make-believe.html?smid=fb-nytimes&smtyp=cur,1/30/18 23:25,4852,308,1079,3972,160,43,524,75,76,2
5281959998_10151471650449999,In case you were wondering.,Why Are Lawmakers Wearing Purple Ribbons at the State of the Union?,link,https://www.nytimes.com/2018/01/30/us/politics/purple-ribbons-opioids.html?smid=fb-nytimes&smtyp=cur,1/30/18 23:10,592,125,68,497,60,9,17,3,2,4
5281959998_10151471665064999,"From the The New York Times Opinion Section: Nicholas Kristof is reacting to Donald J. Trump's State of the Union address. Leave your questions for him in the comments, and he will respond to some.",Nicholas Kristof,video,https://www.facebook.com/kristof/videos/10156864636452891/,1/30/18 23:05,225,60,40,207,7,2,5,0,2,2
5281959998_10151471645789999,"A full transcript of President Trump's first State of the Union address, annotated and analyzed by our reporters.","Transcript: Trumpâ€™s First State of the Union Speech, Annotated",link,https://www.nytimes.com/interactive/2018/01/30/us/politics/state-of-the-union-2018-transcript.html?smid=fb-nytimes&smtyp=cur,1/30/18 22:55,494,159,141,271,16,8,118,8,70,3
5281959998_10151471639179999,"Nicholas Kristof writes in The New York Times Opinion Section: ""The role of the press isnâ€™t to applaud politicians but to provide accountability, so hereâ€™s my on-the-fly commentary and fact-checking of President Trumpâ€™s State of the Union address.""",Opinion | A Brutal Fact-Check of President Trump,link,https://www.nytimes.com/2018/01/30/opinion/fact-check-state-of-the-union-trump.html?smid=fb-nytimes&smtyp=cur,1/30/18 22:42,1847,84,595,1600,73,9,148,6,9,2
5281959998_10151471625994999,"Our story from Sunday: Evelyn Rodriguez, whose daughter Kayla Cuevas was killed by MS-13 gang members and highlighted by Donald Trump in his State of the Union address, said her daughterâ€™s murder was not about immigration. â€œIâ€™m not here for anybodyâ€™s political gain,â€ù she said. â€œI just want whatâ€™s right to be done.""",Mother of Long Island Gang Victim Invited to the State of the Union,link,https://www.nytimes.com/2018/01/28/nyregion/ms13-gang-long-island-murder.html?smid=fb-nytimes&smtyp=cur,1/30/18 22:30,678,114,103,465,32,6,6,157,8,4
5281959998_1974640489420130,"Ronald Reagan was the first president to invite special guests to the State of the Union. Since then, presidents have kept the tradition alive.",Who Is Invited to the State of the Union?,video,https://www.facebook.com/nytimes/videos/1974640489420130/,1/30/18 22:11,275,39,44,251,10,7,2,1,2,2
5281959998_10151471584414999,We're fact-checking President Trump's first State of the Union address.,Fact Check: Donald Trump State of the Union 2018,link,https://www.nytimes.com/2018/01/30/us/politics/fact-check-sotu.html?smid=fb-nytimes&smtyp=cur,1/30/18 21:56,6204,522,2366,4418,86,90,1026,54,526,4
5281959998_10151471556399999,"Our reporters are fact checking President Trumpâ€™s first State of the Union address. Live video and analysis here: http://nyti.ms/2nnvl28",,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10151471553879999/?type=3,1/30/18 21:40,6926,386,2267,5197,184,69,1369,28,74,5
5281959998_10151471514474999,"From The New York Times Opinion Section: After a year in office, Donald J. Trump can now fairly be held accountable, together with this feckless and cynical Congress, for failing to address many of the country's woes and even for making some worse, with far-reaching consequences.",Opinion | Trump Is Free to Boast in His Speech. Hereâ€™s the Reality.,link,https://www.nytimes.com/2018/01/30/opinion/editorials/donald-trump-sotu-boasting.html?smid=fb-nytimes&smtyp=cur,1/30/18 21:25,1285,87,379,1041,41,11,22,113,53,4
5281959998_10151471526804999,"Patrick Chappatte, cartoonist for The New York Times Opinion Section, is drawing Donald J. Trumpâ€™s State of the Union address. What points would you like him to depict? Turn up your volume to listen to the speech as you watch, and leave your thoughts in the comments.",The New York Times Opinion Section,video,https://www.facebook.com/nytopinion/videos/2047732401908372/,1/30/18 21:00,458,90,135,287,34,0,132,0,4,1
5281959998_10151471512189999,Follow  Donald J. Trump's first State of the Union address with our live video and reporters' analysis here.,Live Video and Analysis: The State of the Union,link,https://www.nytimes.com/interactive/2018/01/30/us/politics/sotu-address-live.html?smid=fb-nytimes&smtyp=cur,1/30/18 20:55,151,102,20,76,10,1,17,2,43,2
5281959998_10151471451004999,"Before President Trump's first State of the Union, a look back at his agenda in his first year.","Tracking Trumpâ€™s Agenda, Step by Step",link,https://www.nytimes.com/interactive/2017/us/politics/trump-agenda-tracker.html?smid=fb-nytimes&smtyp=cur,1/30/18 20:40,274,42,63,160,9,0,56,5,43,1
5281959998_10151471425184999,"Michelle Goldberg writes in The New York Times Opinion Section: ""No matter how well Trump delivers his State of the Union, he will at best succeed in impersonating a minimally competent leader for roughly the length of an episode of 'The Apprentice.'""",Opinion | Please Donâ€™t Call Him Presidential,link,https://www.nytimes.com/2018/01/29/opinion/trump-state-union-presidential.html?smid=fb-nytimes&smtyp=cur,1/30/18 20:25,9660,642,1104,7732,498,37,1291,32,64,6
5281959998_10151471445234999,"The death of Mark Salling, 35, comes just weeks after he pleaded guilty to federal charges of being in possession of child pornography.","Mark Salling, Former â€˜Gleeâ€™ Star, Is Found Dead",link,https://www.nytimes.com/2018/01/30/arts/television/mark-salling-former-glee-star-is-found-dead.html?smid=fb-nytimes&smtyp=cur,1/30/18 19:55,1092,230,93,434,27,220,30,363,15,3
5281959998_1974649092752603,The Cleveland Indians will phase out the Chief Wahoo logo. But other teams continue to face controversy for the use of Native American imagery that is considered racist by many.,Chief Wahoo Is Out,video,https://www.facebook.com/nytimes/videos/1974649092752603/,1/30/18 19:40,1454,246,117,1190,154,19,11,16,62,2
5281959998_10151471260984999,A relative has been arrested.,Anguish in New Delhi at Rape of an 8-Month-Old Girl,link,https://www.nytimes.com/2018/01/30/world/asia/india-rape-infant.html?smid=fb-nytimes&smtyp=cur,1/30/18 19:25,3275,238,173,340,12,87,1,634,2196,5
5281959998_10151471391389999,"The law required that sanctions be imposed against large purchasers of Russian arms, but it granted exceptions for a variety of reasons. The administration told Congress about the exceptions it was citing in a classified briefing earlier this week.",Trump Administration Wonâ€™t Impose Sanctions on Buyers of Russian Arms,link,https://www.nytimes.com/2018/01/29/us/politics/trump-russia-sanctions.html?smid=fb-nytimes&smtyp=cur,1/30/18 18:55,2229,356,484,288,9,190,48,38,1653,3
5281959998_10151471258004999,"Houses could be made from hemp, if the material can shake its hazy reputation.","Thereâ€™s No Place Like Home, Especially if Itâ€™s Made of Hemp",link,https://www.nytimes.com/2018/01/29/science/hemp-homes-cannabis.html?smid=fb-nytimes&smtyp=cur,1/30/18 18:25,532,34,187,470,34,18,7,1,0,2
5281959998_10151471206794999,The most striking feature of this one-man show is that it invites its audience to join a WhatsApp group for its duration.,What Radicalizes Young Men? This Show Tells You via WhatsApp,link,https://www.nytimes.com/2018/01/30/theater/the-believers-are-but-brothers.html?smid=fb-nytimes&smtyp=cur,1/30/18 17:55,166,18,48,131,11,17,2,3,1,1
5281959998_1974643306086515,"Following reports of a payment to an alleged mistress in 2016, Melania Trump has kept a low profile. She's expected to re-emerge to attend President Donald J. Trump's State of the Union address.","Itâ€™s Trumpâ€™s Speech, but Eyes Are on Melania",video,https://www.facebook.com/nytimes/videos/1974643306086515/,1/30/18 17:25,2530,939,274,1233,39,76,930,175,74,3
5281959998_10151471037669999,For a chilly January evening.,Chicken Tagine With Olives And Preserved Lemons Recipe,link,https://cooking.nytimes.com/recipes/6555-chicken-tagine-with-olives-and-preserved-lemons?smid=fb-nytimes&smtyp=cur,1/30/18 16:55,885,69,282,790,80,12,0,1,1,1
5281959998_10151471275309999,"""Homeland."" The new ""Aladdin"" from Disney.The original ""Aladdin"" from Disney.""True Lies,"" ""G.I. Jane"" and ""Rules of Engagement.""And now, ""Beirut,"" starring Jon Hamm.",â€˜Beirutâ€™ Trailer Was Supposed to Thrill. Instead It Offended.,link,https://www.nytimes.com/2018/01/30/movies/beirut-trailer-jon-hamm-tony-gilroy.html?smid=fb-nytimes&smtyp=cur,1/30/18 16:25,283,48,23,231,13,7,20,5,6,1
5281959998_10151471285869999,Officials in Cape Town caution that the Day Zero threat will surpass anything a major city has faced since World War II or the Sept. 11 attacks. The reason? The city's water supply is dangerously close to running dry.,"Dangerously Low on Water, Cape Town Now Faces â€˜Day Zeroâ€™",link,https://www.nytimes.com/2018/01/30/world/africa/cape-town-day-zero.html?smid=fb-nytimes&smtyp=cur,1/30/18 15:55,1962,165,789,597,12,442,6,875,26,4
5281959998_10151471096879999,The extensive video-monitoring system would require every business with an alcohol license to install street-facing security cameras.,Will Everything Stay in New Orleans if Cameras Capture It All?,link,https://www.nytimes.com/2018/01/30/us/new-orleans-security-cameras.html?smid=fb-nytimes&smtyp=cur,1/30/18 15:25,172,30,36,127,15,19,2,3,6,0
5281959998_10151471115829999,"Football, they insisted, is vital to the American experience, essential for its survival.",Footballâ€™s True Believers Circle the Wagons and Insist the Sport Is Just Fine,link,https://www.nytimes.com/2018/01/30/sports/football/nfl.html?smid=fb-nytimes&smtyp=cur,1/30/18 14:55,245,112,22,96,11,3,89,9,35,2
5281959998_10151471251664999,VICE's Mike Germano was placed on leave after a New York Times investigation last month detailed the treatment of women at the company.,Vice Mediaâ€™s Digital Chief Loses Job After Sexual Harassment Investigation,link,https://www.nytimes.com/2018/01/30/business/media/vice-media-sexual-harassment.html?smid=fb-nytimes&smtyp=cur,1/30/18 14:46,221,27,27,187,14,12,6,1,1,0
5281959998_10151471184824999,"Neil Portnow, the president of the Recording Academy, told women to ""step up."" Some of the most powerful women in music responded and now, he's clarifying his comments.",Grammys President Faces Backlash After Telling Women to â€˜Step Upâ€™,link,https://www.nytimes.com/2018/01/30/arts/music/grammys-step-up-neil-portnow-backlash.html?smid=fb-nytimes&smtyp=cur,1/30/18 14:25,332,89,36,189,6,12,27,0,96,2
5281959998_1974600846090761,How Strava's exercise-tracking map unknowingly revealed remote military outposts: http://nyti.ms/2DNE5su,Strava Fitness App Can Reveal Military Sites,video,https://www.facebook.com/nytimes/videos/1974600846090761/,1/30/18 14:10,1609,357,406,1056,18,324,183,16,13,-1
5281959998_10151471159944999,"Ahead of the Winter Olympics, we go in the gym with Lindsey Vonn, the most decorated World Cup ski racer in U.S. history.",The Workout That Saves Lindsey Vonn From Wipeouts,link,https://www.nytimes.com/interactive/2018/01/30/magazine/winter-olympics-alpine-skiing-lindsey-vonn-workout.html?smid=fb-nytimes&smtyp=cur,1/30/18 13:55,376,25,33,331,29,9,2,1,1,3
5281959998_10151471102684999,"Preston Sharp organized the placement of more than 40,000 American flags and red carnations on soldiersâ€™ graves. He was invited to join Melania Trump at the State of the Union.",Hereâ€™s Who Will Sit With the First Lady at the State of the Union,link,https://www.nytimes.com/2018/01/30/us/politics/guests-first-lady-sotu.html?smid=fb-nytimes&smtyp=cur,1/30/18 13:25,1171,279,109,1001,94,9,15,36,9,7
5281959998_10151471041704999,The details for each policy targeted by the administration so far â€” including who lobbied to get the regulations changed.,66 Environmental Rules on the Way Out Under Trump,link,https://www.nytimes.com/interactive/2017/10/05/climate/trump-environment-rules-reversed.html?smid=fb-nytimes&smtyp=cur,1/30/18 13:10,7273,325,9196,1179,28,171,8,1086,4798,3
5281959998_10151471136409999,"Breaking News: A Hawaii emergency worker did not send the missile alert accidentally, mistaking an internal drill for a real threat, the FCC said.","Worker Who Sent False Hawaii Alert Thought Threat Was Real, F.C.C. Says",link,https://www.nytimes.com/2018/01/30/technology/fcc-hawaii-missile-alert.html?smid=fb-nytimes&smtyp=cur,1/30/18 12:51,754,86,179,363,9,301,19,47,15,0
5281959998_10151471044204999,"In some ways, Representative Joseph P. Kennedy III has been preparing for this speech for the last year of his brief political life.",Joseph P. Kennedy III to Respond to State of the Union for Democrats,link,https://www.nytimes.com/2018/01/30/us/joseph-kennedy-democratic-response.html?smid=fb-nytimes&smtyp=cur,1/30/18 12:25,3747,259,250,3161,517,15,34,5,13,2
5281959998_10151471089134999,"Scott Pruitt assailed Trump in a 2016 interview, saying he would be â€œabusive to the Constitution.â€ù Now he runs Trump's EPA.","Scott Pruitt, the E.P.A. Chief, Assailed Trump in a 2016 Interview",link,https://www.nytimes.com/2018/01/30/climate/pruitt-trump-epa.html?smid=fb-nytimes&smtyp=cur,1/30/18 11:56,771,167,204,303,8,54,162,26,217,1
5281959998_10151470961174999,The broadcasters were showing supporters of opposition leader Raila Odinga gathering peacefully to name Odinga â€œthe peopleâ€™s president.â€ù Their transmissions were cut.,"Kenyans Name a â€˜Peopleâ€™s President,â€™ and TV Broadcasts Are Cut",link,https://www.nytimes.com/2018/01/30/world/africa/raila-odinga-kenya.html?smid=fb-nytimes&smtyp=cur,1/30/18 11:25,264,39,71,165,8,48,3,24,15,1
5281959998_10151470811364999,"From The New York Times Opinion Section: ""For years, the fundamental complaint of the right in the culture wars has been that the left is hypocritical, and the Nikki Haley episode perfectly confirms the point.""",Opinion | The Slut-Shaming of Nikki Haley,link,https://www.nytimes.com/2018/01/29/opinion/nikki-haley-slutshaming-clinton-grammys.html?smid=fb-nytimes&smtyp=cur,1/30/18 10:55,346,91,73,272,11,8,7,26,22,0
5281959998_10151470998534999,The experts who draw political maps are finding their work under scrutiny as courts examine gerrymandering.,The Furtive Artists of Power Politics: Mapmakers,link,https://www.nytimes.com/2018/01/29/us/gerrymander-political-maps-maryland.html?smid=fb-nytimes&smtyp=cur,1/30/18 10:28,259,31,44,220,11,4,2,5,16,1
5281959998_10151470860164999,"When he looked over Syria on Strava's map, the area â€œlit up with those U.S. bases,â€ù he said.",What He Did on His Summer Break: Exposed a Global Security Flaw,link,https://www.nytimes.com/2018/01/30/world/australia/strava-heat-map-student.html?smid=fb-nytimes&smtyp=cur,1/30/18 9:55,864,31,146,625,10,178,47,3,0,1
5281959998_10151470938034999,A California woman said that her local Walmart kept African-American personal care products locked up in a glass case.,"Walmartâ€™s Locking Up of Certain Beauty Products Is Racial Discrimination, Suit Claims",link,https://www.nytimes.com/2018/01/30/business/walmart-racial-discrimination.html?smid=fb-nytimes&smtyp=cur,1/30/18 9:25,2163,626,156,990,24,334,179,56,576,4
5281959998_10151470805589999,"Members of the Donald J. Trump administration criticized the Grammy Awards for featuring Hillary Clinton in a comedy bit. James Corden, who hosted the Grammys, fired back.",James Corden Responds to Nikki Haleyâ€™s Grammys Criticism,link,https://www.nytimes.com/2018/01/30/arts/television/james-corden-nikki-haley-grammys.html?smid=fb-nytimes&smtyp=cur,1/30/18 8:55,2254,202,118,1640,176,9,419,2,6,2
5281959998_10151470848734999,President Donald J. Trump has taken credit for agreements that were drawn up before he was involved or relies on fuzzy math to promote the most impressive dollar figure possible.,Reviewing a Year of Fact Checks Before Trumpâ€™s First State of the Union,link,https://www.nytimes.com/2018/01/30/us/politics/fact-check-trump-ahead-state-union-.html?smid=fb-nytimes&smtyp=cur,1/30/18 8:25,1251,217,564,728,15,30,239,29,206,4
